x,y,objectid_1,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,longitude,latitude
-122.6447998,45.7207304,815,5,10425848,VANCOUVER CLINIC - SALMON CREEK SAME DAY SERVICES,360-397-3970,2525 NORTHEAST 139TH STREET, ,VANCOUVER,WA,98686,2719,CLARK,53011,LOCATED AT TEH SE CORNER OF NE 139TH ST AND NE 23RD AVE., , , ,2008-02-05T00:00:00.000Z,PHONE,2008-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",129641696,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-122.64479971823187,45.720730371010745
-122.584499,45.6259164,816,6,10425839,VANCOUVER CLINIC - 87TH AVENUE SAME DAY SERVICES,360-397-3460,700 NORTHEAST 87TH AVENUE, ,VANCOUVER,WA,98664,1913,CLARK,53011,LOCATED ON THE W SIDE OF NE 87TH AVE 0.07 MILES S OF NE 8TH ST., , , ,2008-02-05T00:00:00.000Z,PHONE,2008-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",129641758,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-122.58449896635364,45.62591646197603
-119.771996,38.9576762,817,7,11524595,CARSON VALLEY MEDICAL CENTER URGENT CARE - MERRY MEDICAL,775-782-1603,1649 LUCERNE STREET,SUITES A AND B,MINDEN,NV,89423,4369,DOUGLAS,32005,LOCATED ON THE NORTHEAST CORNER OF LUCERNE ST AND US-395, , , ,2009-03-31T00:00:00.000Z,PHONE,2009-03-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",91343013,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-119.77199594485637,38.95767611795935
-122.4941793,45.6191314,818,8,10425842,VANCOUVER CLINIC - COLUMBIA TECH CENTER SAME DAY SERVICES,360-397-3740,501 SOUTHEAST 172ND AVENUE, ,VANCOUVER,WA,98684,9542,CLARK,53011,LOCATED ON THE E SIDE OF SE 172ND AVENUE 0.04 MILES S OF SE 4TH ST., , , ,2008-02-06T00:00:00.000Z,PHONE,2008-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21428998,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-122.49417926546016,45.61913131096213
-113.5863207,37.0614041,819,9,11527289,BLOOMINGTON MEDICAL,435-656-8282,144 WEST BRIGHAM ROAD,SUITE 10,SAINT GEORGE,UT,84790,7472,WASHINGTON,49053,LOCATED ON THE SOUTHWEST CORNER OF E 2710 SOUTH CIR AND PIONEER RD, , , ,2009-04-20T00:00:00.000Z,PHONE,2009-04-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",101953793,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-113.58632070953252,37.06140412999747
-121.9077759,36.6055664,820,10,10192477,PRESIDIO OF MONTEREY ARMY HEALTH CLINIC-DOD,831-242-5672,473 CABRILLO STREET,SUITE A1A,MONTEREY,CA,93944,3201,MONTEREY,06053,ENTITY IS LOCATED ON THE WEST SIDE OF CABRILLO STREET .05 MILE SOUTHEAST FROM KIT CARSON ROAD., , , ,2006-12-20T00:00:00.000Z,PHONE,2006-12-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",23789013,NAVTEQ,2006Q3,ONENTITY,YES,TGS,UC_0739,-121.90777595389659,36.60556639497406
-116.5008349,33.9572864,821,11,10993703,FAMILY CARE URGENT CARE,760-251-3401,12560 PALM DRIVE, ,DESERT HOT SPRINGS,CA,92240,4559,RIVERSIDE,06065,LOCATED ON THE EAST SIDE OF PALM DR BETWEEN THE INTERSECTIONS OF DESERT VIEW AVE AND ESTRELLA AVE, , , ,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24354965,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-116.50083484605074,33.95728631501231
-112.1759896,33.6110904,822,12,10198749,ADVANTAGE URGENT CARE CENTER,602-530-6189,5410 WEST THUNDERBIRD ROAD,SUITE 101,GLENDALE,AZ,85306,4711,MARICOPA,04013,LOCATED ON THE NORTH SIDE OF WEST THUNDERBIRD ROAD. 0.06 MILES EAST OF THE NORTH 55TH AVENUE INTERSECTION., , , ,2006-06-07T00:00:00.000Z,PHONE,2006-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20913454,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,-112.17598955877054,33.611090411993814
-112.2155752,33.6407906,823,13,10198758,WEST VALLEY URGENT CARE,623-334-8670,17218 NORTH 72ND DRIVE, ,GLENDALE,AZ,85308,8580,MARICOPA,04013,LOCATED ON THE NORTHWEST CORNER OF NORTH 72ND DRIVE AND WEST CAMINO SAN XAVIER., , , ,2006-06-08T00:00:00.000Z,PHONE,2006-06-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102037428,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,-112.21557527627738,33.640790679946804
-114.5776685,35.1615685,824,14,10421975,UNIVERSITY MEDICAL CENTER QUICK CARE - LAUGHLIN,702-298-3364,150 BRUCE WOODBURY DRIVE, ,LAUGHLIN,NV,89029,1805,CLARK,32003,ON THE N SIDE OF BRUCE WOODBURY DR BETWEEN THOMAS EDISON DR AND S CASINO DR, , , ,2008-03-12T00:00:00.000Z,PHONE,2008-03-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",134764128,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_2673,-114.57766851628838,35.161568492093124
-119.1103707,35.3910096,825,15,10844245,SENDAS NORTHWEST URGENT CARE,661-587-2500,3409 CALLOWAY DRIVE,SUITE 101,BAKERSFIELD,CA,93312,2517,KERN,06029,LOCATED ON THE NW CORNER OF THE INTERSECTION OF MEACHAM RD AND CALLOWAY DR., , , ,2009-02-04T00:00:00.000Z,PHONE,2009-02-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",40636674,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-119.11037075180815,35.39100951297951
-119.7737232,39.0907115,826,16,10198860,MEDICAL DIRECT URGENT CARE,775-267-6394,961 MICA DRIVE, ,CARSON CITY,NV,89705,7100,DOUGLAS,32005,LOCATED ON THE SOUTH SIDE OF MICA DRIVE BETWEEN SMOKETREE AVENUE AND HAYSTACK DRIVE., , , ,2006-06-06T00:00:00.000Z,PHONE,2006-06-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28465125,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,-119.77372311982555,39.09071150533259
-119.1780985,34.172694,827,17,10421370,COMMUNITY MEMORIAL HEALTH SYSTEMS CENTER FOR FAMILY HEALTH URGENT CARE - OXNARD SAVIERS ROAD,805-487-5585,2921 SOUTH SAVIERS ROAD, ,OXNARD,CA,93033,5314,VENTURA,06111,LOCATED ON THE SW CORNER OF SAVIERS RD AND W CHANNEL ISLANDS BLVD, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28410658,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_0464,-119.17809854131406,34.17269401791549
-117.2464962,32.7982697,828,18,10467921,PACIFIC BEACH URGENT CARE,858-274-9116,4490 FANUEL STREET, ,PACIFIC BEACH,CA,92109,8737,SAN DIEGO,06073,ON THE SOUTHWEST CORNER GARNET AVE AND FANUEL ST., , , ,2008-03-11T00:00:00.000Z,PHONE,2008-03-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24281162,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-117.24649616156802,32.798269767536624
-117.379662,33.9758125,829,19,10470246,COMMUNITY URGENT CARE,951-274-3591,4444 MAGNOLIA AVENUE, ,RIVERSIDE,CA,92501,4136,RIVERSIDE,06065,ON THE SOUTH CORNER OF MAGNOLIA AVE AND 14TH ST., , , ,2008-03-11T00:00:00.000Z,PHONE,2008-03-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",128830135,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-117.37966197132232,33.97581250024757
-119.2215853,39.6097234,830,20,10192144,RENOWN HEALTH URGENT CARE - FERNLEY,775-575-3600,1343 WEST NEWLANDS DRIVE, ,FERNLEY,NV,89408,8926,LYON,32019,LOCATED ON THE SOUTHWEST SIDE OF WEST NEWLANDS DRIVE BETWEEN ANDREA WAY AND STATE HIGHWAY 343., , , ,2006-12-19T00:00:00.000Z,PHONE,2006-12-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",91306006,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,-119.22158536407272,39.609723477257546
-120.2822835,47.4044329,831,21,10422289,EAST WENATCHEE CLINIC URGENT CARE,509-884-0614,100 HIGHLINE DRIVE, ,EAST WENATCHEE,WA,98802,5341,DOUGLAS,53017,LOCATED ON THE SOUTHWEST CORNER OF SIMON STREET SOUTHEAST AND SOUTH HIGHLINE DRIVE., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",121061933,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3812,-120.28228352796185,47.404432935332636
-117.4108641,47.7117765,832,22,10422321,FRANKLIN PARK URGENT CARE CENTER,509-489-1150,5904 NORTH DIVISION STREET, ,SPOKANE,WA,99208,1026,SPOKANE,53063,LOC ON THE NE CORNER OF THE INT OF N DIVISION ST AND E CENTRAL AVE, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",88620688,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_3896,-117.4108641088909,47.71177653865726
-122.5489667,45.7841058,833,23,10194344,MOUNT VIEW MEDICAL URGENT CARE,360-666-8418,101 NORTHWEST 12TH AVENUE,SUITE 107,BATTLE GROUND,WA,98604,9135,CLARK,53011,"LOCATED ON THE WEST SIDE OF NORTHWEST 10TH AVENUE, BETWEEN .2MI AND .3MI NORTH OF WEST MAIN STREET.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112408436,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3841,-122.54896673702473,45.78410577366344
-122.5190408,47.1720375,834,24,10422332,LAKEWOOD MULTICARE URGENT CARE,253-459-6065,9332 BRIDGEPORT WAY SOUTHWEST, ,LAKEWOOD,WA,98499,1569,PIERCE,53053,ON THE WEST CORNER OF GRAVELLY LAKE DR SW AND BRIDGEPORT WAY SW, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21140739,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3914,-122.51904082827105,47.172037461660466
-122.4354006,47.188866,835,25,10422324,PACIFIC GENERAL MEDICAL CLINIC,253-475-0511,7440 PACIFIC AVENUE, ,TACOMA,WA,98408,7117,PIERCE,53053,"ON THE WEST SIDE OF PACIFIC AVE, LESS THAN .1 MILE NORTH FROM S 76TH ST", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21111592,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3903,-122.43540066650701,47.188865975984925
-118.3486023,34.1885494,836,26,10192486,PROVIDENCE SAINT JOSEPH OCCUPATIONAL HEALTH CENTER / URGENT CARE,818-953-4488,3413 WEST PACIFIC AVENUE, ,BURBANK,CA,91505,1555,LOS ANGELES,06037,LOCATED AT THE NORTHEAST CORNER OF THE INTERSECTION OF NORTH HOLLYWOOD WAY AND WEST PACIFIC AVENUE, , , ,2006-12-15T00:00:00.000Z,PHONE,2006-12-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24002478,NAVTEQ,2006Q3,ONENTITY,YES,TGS,UC_0500,-118.34860226817955,34.18854939384033
-117.4551638,33.9160316,837,27,10193469,MAGNOLIA MEDICAL CENTER,951-687-8802,9939 MAGNOLIA AVENUE, ,RIVERSIDE,CA,92503,3528,RIVERSIDE,06065,"ON THE NORTHWEST SIDE OF MAGNOLIA AVE, BETWEEN DAWES ST & HARRISON ST.", , , ,2008-03-25T00:00:00.000Z,PHONE,2008-03-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24380545,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_0734,-117.45516380906196,33.91603159338422
-122.8697872,45.533079,838,28,10422075,PROVIDENCE MEDICAL GROUP - TANASBOURNE URGENT CARE,503-216-9360,18610 NORTHWEST CORNELL ROAD,SUITE 101,HILLSBORO,OR,97124,9223,WASHINGTON,41067,"LOCATED ON THE SOUTH SIDE OF NW CORNELL RD, .1 MILE WEST OF THE INTERSECTION OF NW CORNELL RD AND NW 185TH AVE.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124507715,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3128,-122.86978726666848,45.53307900469321
-123.0839837,44.0451498,839,29,10844648,EUGENE URGENT CARE LIMITED LIABILITY CORPORATION,541-636-3473,598 EAST 13TH AVENUE, ,EUGENE,OR,97401,4267,LANE,41039,SOUTHWEST CORNER OF E 13TH AVE & PATTERSON ST., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124469863,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-123.08398361784913,44.045149870970704
-119.7782663,38.9626523,840,30,11524596,MINDEN URGENT CARE CENTER,775-782-8181,925 IRONWOOD DRIVE,SUITE 1104,MINDEN,NV,89423,5179,DOUGLAS,32005,LOCATED ON THE WEST SIDE OF IRONWOOD DR BETWEEN US-395 AND LUCERNE ST, , , ,2009-03-31T00:00:00.000Z,PHONE,2009-03-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",735225471,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-119.77826627896502,38.962652286274874
-123.196804,45.2222113,841,31,10194123,MCMINNVILLE IMMEDIATE HEALTH CARE,503-435-1077,207 NORTHEAST 19TH STREET, ,MCMINNVILLE,OR,97128,6225,YAMHILL,41071,LOC ON N SIDE OF NE 19TH ST BETWEEN ST HWY 99 W AND NE BAKER ST., , , ,2009-01-21T00:00:00.000Z,PHONE,2009-01-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",86488530,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3131,-123.19680403437809,45.222211315300854
-119.794433,39.5343429,842,32,10844006,CONCENTRA URGENT CARE - RENO,775-322-5757,1530 EAST 6TH STREET, ,RENO,NV,89512,3707,WASHOE,32031,ON THE SE CORNER OF E 6TH ST AND MONTELLO ST, , , ,2009-01-21T00:00:00.000Z,PHONE,2009-01-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28465618,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-119.79443295791413,39.5343428420494
-119.7461664,39.5269474,843,33,10844007,CONCENTRA URGENT CARE - SPARKS,775-356-8181,255 GLENDALE AVENUE,SUITE 12,SPARKS,NV,89431,5777,WASHOE,32031,ON THE S SIDE OF GLENDALE AVE LESS THEN .1 MI E OF LINDA WAY, , , ,2009-01-21T00:00:00.000Z,PHONE,2009-01-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28446750,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-119.74616627175544,39.52694748933607
-115.1804039,36.1365976,844,34,10844002,CONCENTRA URGENT CARE - MEADE,702-871-1721,2952 MEADE AVENUE, ,LAS VEGAS,NV,89102,7806,CLARK,32003,LOCATED ON THE NORTH SIDE OF MEADE AVE BETWEEN RIGEL AVE AND S RANCHO DR, , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24443530,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-115.1804037976965,36.13659757152158
-119.7699449,39.3908071,845,35,10197383,SAINT MARYS URGENT CARE AT GALENA,775-770-7200,18653 WEDGE PARKWAY, ,RENO,NV,89511,3005,WASHOE,32031,LOCATED ON THE NORTH SIDE OF WEDGE PARKWAY BETWEEN MOUNT ROSE HIGHWAY AND DE SPAIN LANE., , , ,2006-06-05T00:00:00.000Z,PHONE,2006-06-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",37839065,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,-119.76994489254218,39.39080710896184
-119.7045261,39.5657057,846,36,11513060,SAINT MARYS URGENT CARE AT LOS ALTOS,775-354-0200,5975 LOS ALTOS PARKWAY,SUITE 100,SPARKS,NV,89436,7699,WASHOE,32031,ON THE NW SIDE OF LOS ALTOS PKY BETWEEN .1 AND .2 MI NE OF VISTA BLVD, , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",134755676,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-119.70452598288722,39.565705745124944
-122.0848568,38.2371584,847,37,10843786,SUTTER REGIONAL MEDICAL FOUNDATION - FAIRFIELD MEDICAL CAMPUS,707-426-3911,2702 LOW COURT, ,FAIRFIELD,CA,94534,9727,SOLANO,06095,ON THE W SIDE IF CHADBOURNE RD BETWEEN BUSCH DR AND LOW CT, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,TGS,2008Q1,ONENTITY,NO,TGS, ,-122.08485673474996,38.23715833239203
-119.28863,36.3322368,848,38,10193390,FAMILY HEALTH CARE NETWORK,559-741-4500,400 EAST OAK AVENUE, ,VISALIA,CA,93291,5034,TULARE,06107,LOCATED ON THE NORTHEAST CORNER OF EAST OAK AVENUE AND NORTH BRIDGE STREET., , , ,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,TGS,2008Q1,ONENTITY,YES,TGS,UC_0539,-119.2886300285524,36.33223689072082
-115.0301902,36.0377436,849,39,10844001,CONCENTRA URGENT CARE - HENDERSON,702-558-6275,149 NORTH GIBSON ROAD,SUITE H,HENDERSON,NV,89014,6763,CLARK,32003,LOCATED ON THE SOUTH SIDE OF MARY CREST RD BETWEEN N GIBSON RD AND CORPORATE PARK DR, , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24614597,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-115.0301902018158,36.03774358410004
